end_id	source_record_id	source_end_id	author_tep_id	source_id	species	sample_id	assay	evidence_class	published_reference_accession	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	category	associated_gene	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2655169_r000635	TEP-634	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000634	TEP-634	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2655169	2655168	2655169	+	P	SGL_RS14260	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2665998_r000636	TEP-635	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000635	TEP-635	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2665998	2665997	2665998	+	U	SGL_RS14320	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2699428_r000637	TEP-636	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000636	TEP-636	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2699428	2699427	2699428	-	A	SGL_RS14470	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2707806_r000638	TEP-637	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000637	TEP-637	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2707806	2707805	2707806	+	P	SGL_RS14495	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2708195_r000639	TEP-638	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000638	TEP-638	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2708195	2708194	2708195	-	P	SGL_RS14500	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2724638_r000640	TEP-639	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000639	TEP-639	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2724638	2724637	2724638	+	U	SGL_RS14575	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2725061_r000641	TEP-640	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000640	TEP-640	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2725061	2725060	2725061	+	I	SGL_RS14575	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2725186_r000642	TEP-641	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000641	TEP-641	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2725186	2725185	2725186	+	P	SGL_RS14575	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2725621_r000643	TEP-642	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000642	TEP-642	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2725621	2725620	2725621	+	I	SGL_RS14580	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2726170_r000644	TEP-643	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000643	TEP-643	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2726170	2726169	2726170	+	P	SGL_RS14580	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2727021_r000645	TEP-644	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000644	TEP-644	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2727021	2727020	2727021	-	A	SGL_RS14595	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2728709_r000646	TEP-645	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000645	TEP-645	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2728709	2728708	2728709	-	P	SGL_RS14600	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2730587_r000647	TEP-646	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000646	TEP-646	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2730587	2730586	2730587	+	U	SGL_RS14605	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2768819_r000648	TEP-647	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000647	TEP-647	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2768819	2768818	2768819	+	P	SGL_RS14770	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2770760_r000649	TEP-648	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000648	TEP-648	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2770760	2770759	2770760	+	P	SGL_RS14775	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2781029_r000650	TEP-649	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000649	TEP-649	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2781029	2781028	2781029	+	I	SGL_RS14825	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2781113_r000651	TEP-650	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000650	TEP-650	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2781113	2781112	2781113	+	P	SGL_RS14825	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2781284_r000652	TEP-651	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000651	TEP-651	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2781284	2781283	2781284	+	S	SGL_RS14825	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2791751_r000653	TEP-652	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000652	TEP-652	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2791751	2791750	2791751	+	P	SGL_RS14855	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2798435_r000654	TEP-653	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000653	TEP-653	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2798435	2798434	2798435	+	P	SGL_RS14905	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2798587_r000655	TEP-654	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000654	TEP-654	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2798587	2798586	2798587	+	U	SGL_RS14910	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2801066_r000656	TEP-655	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000655	TEP-655	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2801066	2801065	2801066	-	P	SGL_RS14920	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2801101_r000657	TEP-656	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000656	TEP-656	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2801101	2801100	2801101	+	P	SGL_RS14915	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2807137_r000658	TEP-657	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000657	TEP-657	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2807137	2807136	2807137	-	P	SGL_RS14955	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2807176_r000659	TEP-658	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000658	TEP-658	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2807176	2807175	2807176	+	P	SGL_RS14950	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2822475_r000660	TEP-659	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000659	TEP-659	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2822475	2822474	2822475	-	P	SGL_RS15040	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2823640_r000661	TEP-660	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000660	TEP-660	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2823640	2823639	2823640	-	A	SGL_RS15045	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2825949_r000662	TEP-661	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000661	TEP-661	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2825949	2825948	2825949	+	P	SGL_RS15055	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2831741_r000663	TEP-662	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000662	TEP-662	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2831741	2831740	2831741	+	P	SGL_RS15080	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2832776_r000664	TEP-663	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000663	TEP-663	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2832776	2832775	2832776	-	A	SGL_RS15085	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2833193_r000665	TEP-664	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000664	TEP-664	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2833193	2833192	2833193	+	P	SGL_RS15085	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2850287_r000666	TEP-665	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000665	TEP-665	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2850287	2850286	2850287	+	P	SGL_RS15155	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2860050_r000667	TEP-666	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000666	TEP-666	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2860050	2860049	2860050	+	P	SGL_RS15190	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2861974_r000668	TEP-667	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000667	TEP-667	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2861974	2861973	2861974	-	P	SGL_RS15210	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2862425_r000669	TEP-668	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000668	TEP-668	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2862425	2862424	2862425	-	U	SGL_RS15210	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2870840_r000670	TEP-669	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000669	TEP-669	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2870840	2870839	2870840	+	P	SGL_RS15240	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2871484_r000671	TEP-670	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000670	TEP-670	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2871484	2871483	2871484	-	U	SGL_RS15245	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2876573_r000672	TEP-671	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000671	TEP-671	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2876573	2876572	2876573	-	P	SGL_RS15270	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2884929_r000673	TEP-672	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000672	TEP-672	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2884929	2884928	2884929	+	P	SGL_RS15305	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2885814_r000674	TEP-673	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000673	TEP-673	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2885814	2885813	2885814	+	P	SGL_RS15310	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2886125_r000675	TEP-674	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000674	TEP-674	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2886125	2886124	2886125	+	U	SGL_RS15315	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2887578_r000676	TEP-675	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000675	TEP-675	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2887578	2887577	2887578	+	U	SGL_RS15320	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2887740_r000677	TEP-676	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000676	TEP-676	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2887740	2887739	2887740	+	I	SGL_RS15320	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2888857_r000678	TEP-677	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000677	TEP-677	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2888857	2888856	2888857	+	I	SGL_RS15320	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2889177_r000679	TEP-678	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000678	TEP-678	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2889177	2889176	2889177	-	P	SGL_RS15325	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2889218_r000680	TEP-679	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000679	TEP-679	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2889218	2889217	2889218	+	P	SGL_RS15320	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2924727_r000681	TEP-680	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000680	TEP-680	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2924727	2924726	2924727	+	U	SGL_RS15495	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2925955_r000682	TEP-681	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000681	TEP-681	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2925955	2925954	2925955	+	P	SGL_RS15495	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2938496_r000683	TEP-682	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000682	TEP-682	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2938496	2938495	2938496	-	P	SGL_RS15555	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2940367_r000684	TEP-683	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000683	TEP-683	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2940367	2940366	2940367	-	P	SGL_RS15565	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2950431_r000685	TEP-684	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000684	TEP-684	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2950431	2950430	2950431	+	P	SGL_RS15605	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2961433_r000686	TEP-685	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000685	TEP-685	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2961433	2961432	2961433	+	I	SGL_RS15650	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_plus_2961512_r000687	TEP-686	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_F_000686	TEP-686	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2961512	2961511	2961512	+	P	SGL_RS15650	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2969555_r000688	TEP-687	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000687	TEP-687	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2969555	2969554	2969555	-	P	SGL_RS15695	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_019_BATTER_S1_019_PUBLISHED_TEP_NC_000911-1_minus_2971228_r000689	TEP-688	BATTER_S1_019_2021_TERMSEQ_NC_000911_1_R_000688	TEP-688	BATTER_S1_019	Synechocystis sp. PCC 6803	BATTER_S1_019_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	NC_000911	NC_000911.1	2971228	2971227	2971228	-	P	SGL_RS15700	34874777	10.1128/mSystems.00943-21	Table S5	author Position treated as 1-based; BED start=Position-1
