end_id	source_record_id	source_end_id	author_tep_id	source_id	species	sample_id	assay	evidence_class	replicon_label	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	abundance	category	associated_gene	folding_free_energy_kcal_mol	average_readthrough_fraction	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_256631_r001296	TEP-1295	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001295	TEP-1295	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	256631	256630	256631	-	-6.307648506	P	CRV15_29425	-37.84	0.23438691048557475	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_271542_r001297	TEP-1296	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001296	TEP-1296	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	271542	271541	271542	+	0.865755677	P	CRV15_29515	-17.6	0.32547724713853654	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_279213_r001298	TEP-1297	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001297	TEP-1297	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	279213	279212	279213	+	2.968305179	A	CRV15_29540	-15.11	45.013072263990104	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_316789_r001299	TEP-1298	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001298	TEP-1298	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	316789	316788	316789	-	-0.742076295	A	CRV15_29675	-11.5	0.08415627258800397	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_342204_r001300	TEP-1299	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001299	TEP-1299	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	342204	342203	342204	-	-6.183969124	P	CRV15_29815	-29.86	0.12443928629310376	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_355728_r001301	TEP-1300	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001300	TEP-1300	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	355728	355727	355728	-	-0.98943506	P	CRV15_29880	-16.18	0.08921505870724243	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_403125_r001302	TEP-1301	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001301	TEP-1301	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	403125	403124	403125	-	-4.947175299	P	CRV15_30080	-15.91	1.043194404121404	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_403350_r001303	TEP-1302	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001302	TEP-1302	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	403350	403349	403350	-	-1.731511355	S	CRV15_30080	-38.16	0.1639403175027405	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_407843_r001304	TEP-1303	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001303	TEP-1303	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	407843	407842	407843	-	-4.081419622	S	CRV15_30115	-15.39	0.09127385636545228	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_408044_r001305	TEP-1304	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001304	TEP-1304	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	408044	408043	408044	-	-250.2033907	P	CRV15_30115	-25.61	0.08284712979082333	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_408080_r001306	TEP-1305	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001305	TEP-1305	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	408080	408079	408080	+	1.360473207	N	N	-23.73	0.13941081384032364	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_416878_r001307	TEP-1306	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001306	TEP-1306	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	416878	416877	416878	+	7.297083566	S	CRV15_30170	-20.88	7.992147441547111	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_416915_r001308	TEP-1307	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001307	TEP-1307	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	416915	416914	416915	+	50.33750867	P	CRV15_30170	-15.93	6.84978188717655	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_416998_r001309	TEP-1308	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001308	TEP-1308	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	416998	416997	416998	+	13.72841145	S	CRV15_30170	-17.44	0.7811174544112207	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_417016_r001310	TEP-1309	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001309	TEP-1309	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	417016	417015	417016	+	7.668121713	S	CRV15_30170	-23.98	0.5007675711796522	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_417037_r001311	TEP-1310	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001310	TEP-1310	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	417037	417036	417037	+	21.02549502	S	CRV15_30170	-22.5	0.336910865678668	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_422260_r001312	TEP-1311	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001311	TEP-1311	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	422260	422259	422260	+	130.1107104	N	N	-20.35	0.3973097944008695	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_488425_r001313	TEP-1312	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001312	TEP-1312	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	488425	488424	488425	-	-7.544442331	P	CRV15_30500	-29.75	0.17001327611919903	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_509963_r001314	TEP-1313	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001313	TEP-1313	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	509963	509962	509963	+	2.226228885	P	CRV15_30590	-32.86	0.11513489969786195	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_524931_r001315	TEP-1314	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001314	TEP-1314	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	524931	524930	524931	+	0.742076295	P	CRV15_30645	-23.64	0.12374266387973851	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_529053_r001316	TEP-1315	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001315	TEP-1315	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	529053	529052	529053	+	1.97887012	P	CRV15_30665	-43.42	0.07197319696253801	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_537971_r001317	TEP-1316	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001316	TEP-1316	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	537971	537970	537971	+	73.09451504	P	CRV15_30690	-33.75	0.18682726670328775	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_563188_r001318	TEP-1317	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001317	TEP-1317	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	563188	563187	563188	+	6.926045419	P	CRV15_30780	-18.81	1.335949513342853	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_583107_r001319	TEP-1318	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001318	TEP-1318	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	583107	583106	583107	-	-7.791801096	P	CRV15_30870	-14.3	1.028955466792875	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_589620_r001320	TEP-1319	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001319	TEP-1319	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	589620	589619	589620	-	-9.770671215	N	N	-28.77	0.08777573574478462	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_592897_r001321	TEP-1320	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001320	TEP-1320	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	592897	592896	592897	-	-0.98943506	P	CRV15_30910	-16.27	0.19441206164784125	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_599373_r001322	TEP-1321	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001321	TEP-1321	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	599373	599372	599373	+	1.360473207	P	CRV15_30930	-11.89	1.8059591975978975	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_610369_r001323	TEP-1322	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001322	TEP-1322	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	610369	610368	610369	+	1.360473207	P	CRV15_30975	-9.64	0.376693887164524	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_626090_r001324	TEP-1323	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001323	TEP-1323	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	626090	626089	626090	+	27.58050229	P	CRV15_31060	-35.36	0.027960790774370824	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_634822_r001325	TEP-1324	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001324	TEP-1324	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	634822	634821	634822	-	-4.947175299	P	CRV15_31095	-11.76	1.3531629009202626	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_638727_r001326	TEP-1325	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001325	TEP-1325	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	638727	638726	638727	+	0.123679382	P	CRV15_31105	-20.97	0.35527862457633846	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_641169_r001327	TEP-1326	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001326	TEP-1326	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	641169	641168	641169	-	-1.236793825	Pre	CRV15_31120	-39.85	0.04858489323468423	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_686490_r001328	TEP-1327	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001327	TEP-1327	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	686490	686489	686490	-	-0.371038147	P	CRV15_31280	-17.64	0.37879283435449373	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_723885_r001329	TEP-1328	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001328	TEP-1328	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	723885	723884	723885	-	-0.371038147	P	CRV15_31400	-9.96	0.27070104624292524	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_739415_r001330	TEP-1329	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001329	TEP-1329	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	739415	739414	739415	-	-5.565572211	N	N	-14.47	0.6148366503922802	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_743372_r001331	TEP-1330	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001330	TEP-1330	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	743372	743371	743372	-	-1.360473207	P	CRV15_31500	-34.09	0.23701788183699102	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_764603_r001332	TEP-1331	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001331	TEP-1331	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	764603	764602	764603	+	5.318213446	P	CRV15_31595	-14.16	0.044721518997860504	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_778162_r001333	TEP-1332	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001332	TEP-1332	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	778162	778161	778162	+	0.618396912	P	CRV15_31650	-36.0	0.19500885710483123	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_784366_r001334	TEP-1333	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001333	TEP-1333	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	784366	784365	784366	+	5.812930976	N	N	-10.94	0.004878153492790125	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_790253_r001335	TEP-1334	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001334	TEP-1334	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	790253	790252	790253	+	0.742076295	P	CRV15_31710	-25.14	0.03847400341572545	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_795716_r001336	TEP-1335	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001335	TEP-1335	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	795716	795715	795716	+	4.081419622	P	CRV15_31725	-22.27	0.3927458443390755	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_803265_r001337	TEP-1336	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001336	TEP-1336	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	803265	803264	803265	+	7.915480478	P	CRV15_31765	-11.73	0.506862071149373	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_817454_r001338	TEP-1337	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001337	TEP-1337	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	817454	817453	817454	-	-1.48415259	P	CRV15_31825	-19.07	1.9915791172114128	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_821208_r001339	TEP-1338	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001338	TEP-1338	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	821208	821207	821208	+	6.060289741	P	CRV15_31830	-31.31	0.1157215015943609	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_minus_827647_r001340	TEP-1339	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_R_001339	TEP-1339	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	827647	827646	827647	-	-1.607831972	P	CRV15_31870	-15.43	0.124873843755654	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_839121_r001341	TEP-1340	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001340	TEP-1340	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	839121	839120	839121	+	3.339343327	P	CRV15_31915	-15.37	0.7950239504349965	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
BTED_BATTER_S1_017_HWANG2021_TERMSEQ_PUBLISHED_TEP_CP027859-1_plus_856538_r001342	TEP-1341	BATTER_S1_017_HWANG2021_TERMSEQ_CP027859_1_F_001341	TEP-1341	BATTER_S1_017	Streptomyces clavuligerus ATCC 27064	HWANG2021_TERMSEQ_PUBLISHED_TEP	Term-seq	author_called_termseq_tep	Plasmid	CP027859.1	856538	856537	856538	+	0.98943506	P	CRV15_32005	-41.58	0.3094535102229832	33947798	10.1128/mSystems.01013-20	Data Set S1 Sheet1	author TEP position treated as 1-based; BED start=Position-1
