end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	base_mean	log2_fold_change	fold_change	pvalue	padj	cluster_start_1based	cluster_end_1based	notes	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5640732_r001750	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001749	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001749	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5640732	5640731	5640732	+	2.82989774608962	1.00279493351799	2.003878356132922	0.0865156497173516	NA	5640732	5640733		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5664950_r001751	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001750	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001750	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5664950	5664949	5664950	-	3.10705202989443	0.557213377847047	1.4714243567403618	0.348728555103783	NA	5664950	5664950		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5672299_r001752	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001751	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001751	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5672299	5672298	5672299	-	7.96388039393859	-0.722706558928061	0.6059595685559359	0.210759224967266	NA	5672297	5672299		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5675568_r001753	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001752	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001752	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5675568	5675567	5675568	-	1.5980911267276	0.937873224812141	1.9157020889039456	0.0773391417528739	NA	5675568	5675568		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5683420_r001754	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001753	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001753	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5683420	5683419	5683420	-	121.457386961163	-0.340112376007753	0.7899797754829089	0.231736441743285	0.797484878541493	5683419	5683423		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5683789_r001755	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001754	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001754	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5683789	5683788	5683789	-	1.79897287832105	-0.780762657435064	0.5820590157916695	0.156764933077169	NA	5683789	5683789		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5684071_r001756	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001755	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001755	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5684071	5684070	5684071	-	4.02569244837731	-0.20072103783896	0.8701155835896704	0.738091008749566	NA	5684071	5684071		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5684098_r001757	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001756	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001756	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5684098	5684097	5684098	-	1.51321669769294	0.415108666344201	1.333399107289878	0.437643177428561	NA	5684098	5684098		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5684641_r001758	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001757	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001757	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5684641	5684640	5684641	-	4.84561836421515	-0.295529323062705	0.8147733382049698	0.621387126284335	NA	5684641	5684641		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5687029_r001759	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001758	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001758	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5687029	5687028	5687029	-	258.001544712415	-0.0396242616079439	0.9729083006094632	0.871142634743342	0.989892979973962	5687028	5687033		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5687048_r001760	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001759	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001759	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5687048	5687047	5687048	-	3.27606232109966	0.477480527905273	1.3923100604574166	0.426412113490132	NA	5687048	5687048		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5687089_r001761	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001760	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001760	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5687089	5687088	5687089	-	1.25646643162948	-0.523523921104843	0.6956705142034003	0.307577643946752	NA	5687089	5687089		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5700715_r001762	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001761	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001761	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5700715	5700714	5700715	-	96.0169323323952	-0.0710492865186528	0.9519453868112641	0.809168735869267	0.989892979973962	5700712	5700718		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5700731_r001763	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001762	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001762	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5700731	5700730	5700731	-	1.22301428998324	0.750063834301685	1.6818672457115957	0.132903248505783	NA	5700731	5700731		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5701361_r001764	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001763	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001763	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5701361	5701360	5701361	-	3.26857944438398	0.216125397307362	1.1616096932469853	0.718472004053163	NA	5701361	5701361		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5702217_r001765	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001764	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001764	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5702217	5702216	5702217	-	6.01722755431342	1.05581301238755	2.078889408164535	0.0772412996984736	NA	5702217	5702218		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5713196_r001766	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001765	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001765	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5713196	5713195	5713196	-	14.313035457318	-0.300268330200912	0.8121013376951185	0.559142331346863	0.970537244479678	5713195	5713197		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5714228_r001767	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001766	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001766	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5714228	5714227	5714228	-	14.6238762321671	-0.392232509686568	0.7619496068591001	0.43907948849224	0.951282976326039	5714227	5714229		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5716614_r001768	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001767	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001767	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5716614	5716613	5716614	-	6.5612266498843	-0.783315584089696	0.5810299417523013	0.185613435620506	NA	5716614	5716614		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5743031_r001769	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001768	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001768	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5743031	5743030	5743031	-	3.81538033400666	-0.680458563876323	0.6239669136353557	0.257651812892777	NA	5743031	5743031		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5750933_r001770	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001769	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001769	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5750933	5750932	5750933	-	4.8178548920512	-0.19943827163608	0.8708895872362294	0.738224766376466	NA	5750933	5750933		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5754258_r001771	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001770	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001770	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5754258	5754257	5754258	-	12.3554788978036	-0.298424966102891	0.813139641140587	0.572083041256844	0.970537244479678	5754257	5754259		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5762575_r001772	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001771	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001771	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5762575	5762574	5762575	-	12.0599016754602	-0.0801895866458421	0.9459333320877292	0.879640938847082	0.989892979973962	5762575	5762577		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5767953_r001773	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001772	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001772	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5767953	5767952	5767953	+	83.367082687458	0.376722813977419	1.2983891183406264	0.21942359699122	0.797484878541493	5767952	5767972		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5768010_r001774	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001773	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001773	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5768010	5768009	5768010	+	2.04693706285166	0.694512251819559	1.6183372110877938	0.21550035427811	NA	5768010	5768010		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5768024_r001775	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001774	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001774	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5768024	5768023	5768024	+	14.713218929818	1.86251156512773	3.6364016686098357	0.000487956409927253	0.0183537228703616	5768021	5768033	3' end of PA5119 (glnA)	31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5776562_r001776	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001775	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001775	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5776562	5776561	5776562	-	115.515866862667	0.0524651979085029	1.0370354398321135	0.858318072493833	0.989892979973962	5776559	5776564		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5779190_r001777	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001776	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001776	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5779190	5779189	5779190	+	1.26231313310819	0.770009396968626	1.705280890816654	0.125848881716007	NA	5779190	5779190		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5779720_r001778	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001777	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001777	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5779720	5779719	5779720	+	3.16658989156036	0.0193949699112985	1.013534339787203	0.973931505770335	NA	5779720	5779720		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_minus_5786813_r001779	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001778	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_R_001778	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5786813	5786812	5786813	-	1.60916092862749	-0.448724516131393	0.7326903318027206	0.404498218268994	NA	5786813	5786813		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5798636_r001780	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001779	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001779	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5798636	5798635	5798636	+	19.2332184829797	1.02371863925649	2.0331527935003737	0.0311884333862331	0.338798295640692	5798636	5798640		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5798703_r001781	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001780	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001780	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5798703	5798702	5798703	+	4248.22857040701	0.248265814218821	1.1877784921722352	0.310770665650305	0.898362260367267	5798674	5798724		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5800627_r001782	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001781	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001781	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5800627	5800626	5800627	+	42.8838768946769	0.293294165486374	1.2254351726366766	0.429085838481594	0.949667348449989	5800624	5800627		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5800682_r001783	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001782	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001782	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5800682	5800681	5800682	+	1.68467023593928	0.500144251584334	1.4143549732328935	0.359034186856646	NA	5800682	5800682		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5801486_r001784	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001783	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001783	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5801486	5801485	5801486	+	5.89673599374699	-0.182182411979674	0.8813687120566286	0.756778521673959	NA	5801486	5801486		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5802113_r001785	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001784	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001784	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5802113	5802112	5802113	+	37.7585330608861	-0.927145846550319	0.5258977222703031	0.0194203231135412	0.267223646042327	5802112	5802115		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5802165_r001786	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001785	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001785	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5802165	5802164	5802165	+	8.68376566775406	-0.568245083060218	0.6744366850560404	0.311471843244477	NA	5802160	5802165		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5802180_r001787	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001786	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001786	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5802180	5802179	5802180	+	28.1740781216347	-0.454030083926642	0.7300007827623034	0.282143998513776	0.858916243263175	5802178	5802182		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5810046_r001788	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001787	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001787	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5810046	5810045	5810046	+	3.04721820830026	0.22561637517558	1.1692767021365376	0.703597335230528	NA	5810046	5810046		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5810113_r001789	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001788	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001788	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5810113	5810112	5810113	+	3318.22741791042	0.533797112788715	1.4477345621402908	0.0315161205247155	0.338798295640692	5810094	5810132		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5813743_r001790	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001789	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001789	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5813743	5813742	5813743	+	4.7588589049068	-0.651220703744863	0.63674132141106	0.277750874248749	NA	5813743	5813743		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5821022_r001791	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001790	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001790	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5821022	5821021	5821022	+	1.63239560846235	-0.694105279911322	0.6180925238380532	0.199293451992173	NA	5821022	5821022		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
BTED_BATTER_S1_008_PRJEB31965_REPRODUCIBLE_SITE_NC_002516-2_plus_5824766_r001792	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001791	BATTER_S1_008_THOMASON2019_REPRO_NC_002516_2_F_001791	BATTER_S1_008	Pseudomonas aeruginosa PAO1	PRJEB31965_REPRODUCIBLE_SITE	Term-seq	author_called_reproducible_termseq_3prime_site	NC_002516.2	5824766	5824765	5824766	+	2.26259427855678	0.197333682756773	1.1465773483842487	0.732581057688357	NA	5824766	5824766		31594819	10.1128/mBio.02253-19	Table S1B	dominant Term-seq position treated as 1-based; BED start=position-1
