end_id	source_record_id	source_end_id	author_tts_id	source_id	species	sample_id	assay	evidence_class	published_sequence_label	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	condition_A	condition_B	condition_C	condition_D	condition_E	condition_F	conditions_detected	matched_predicted_terminator	location_class	pmid	doi	source_table	processing_filter	coordinate_interpretation
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1592834_r001605	TERM_1604	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001604	TERM_1604	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1592834	1592833	1592834	+	1	1	1	0	0	1	4		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1592948_r001606	TERM_1605	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001605	TERM_1605	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1592948	1592947	1592948	+	1	0	0	0	0	0	1		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_1602058_r001607	TERM_1606	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_001606	TERM_1606	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1602058	1602057	1602058	-	0	0	0	0	0	1	1	PreTerm_1375r	d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_1602059_r001608	TERM_1607	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_001607	TERM_1607	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1602059	1602058	1602059	-	0	1	0	0	0	0	1	PreTerm_1375r	d1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_1604143_r001609	TERM_1608	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_001608	TERM_1608	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1604143	1604142	1604143	-	0	1	0	0	0	1	2		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1607863_r001610	TERM_1609	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001609	TERM_1609	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1607863	1607862	1607863	+	1	0	0	0	0	0	1	PreTerm_1378	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1610904_r001611	TERM_1610	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001610	TERM_1610	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1610904	1610903	1610904	+	0	0	0	0	1	0	1	PreTerm_1382	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1621374_r001612	TERM_1611	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001611	TERM_1611	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1621374	1621373	1621374	+	0	1	0	0	0	0	1	PreTerm_1388	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1621375_r001613	TERM_1612	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001612	TERM_1612	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1621375	1621374	1621375	+	0	0	0	1	1	1	3	PreTerm_1388	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1621376_r001614	TERM_1613	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001613	TERM_1613	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1621376	1621375	1621376	+	0	0	0	0	0	1	1	PreTerm_1388	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_1622155_r001615	TERM_1614	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_001614	TERM_1614	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1622155	1622154	1622155	-	0	0	0	0	1	0	1	PreTerm_1390	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1626122_r001616	TERM_1615	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001615	TERM_1615	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1626122	1626121	1626122	+	0	1	0	0	1	0	2		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1626591_r001617	TERM_1616	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001616	TERM_1616	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1626591	1626590	1626591	+	0	1	0	0	0	1	2	PreTerm_1391r	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1626592_r001618	TERM_1617	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001617	TERM_1617	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1626592	1626591	1626592	+	0	1	0	1	0	1	3	PreTerm_1391r	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1626593_r001619	TERM_1618	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001618	TERM_1618	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1626593	1626592	1626593	+	0	0	0	1	0	1	2	PreTerm_1391r	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1631136_r001620	TERM_1619	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001619	TERM_1619	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1631136	1631135	1631136	+	0	0	0	0	1	0	1	PreTerm_1393	b	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_minus_1633854_r001621	TERM_1620	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_R_001620	TERM_1620	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1633854	1633853	1633854	-	1	0	0	0	0	0	1	PreTerm_1395	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1636254_r001622	TERM_1621	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001621	TERM_1621	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1636254	1636253	1636254	+	0	0	1	1	1	0	3		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1636256_r001623	TERM_1622	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001622	TERM_1622	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1636256	1636255	1636256	+	1	1	1	1	1	1	6		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1636257_r001624	TERM_1623	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001623	TERM_1623	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1636257	1636256	1636257	+	1	1	1	1	1	1	6		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1636894_r001625	TERM_1624	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001624	TERM_1624	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1636894	1636893	1636894	+	0	1	0	0	0	0	1		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1636987_r001626	TERM_1625	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001625	TERM_1625	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1636987	1636986	1636987	+	1	0	0	0	0	0	1		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1637034_r001627	TERM_1626	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001626	TERM_1626	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1637034	1637033	1637034	+	0	1	0	0	0	0	1		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1637219_r001628	TERM_1627	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001627	TERM_1627	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1637219	1637218	1637219	+	1	0	0	0	0	1	2		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1637220_r001629	TERM_1628	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001628	TERM_1628	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1637220	1637219	1637220	+	0	0	1	1	1	0	3		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1637261_r001630	TERM_1629	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001629	TERM_1629	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1637261	1637260	1637261	+	0	0	0	0	1	0	1		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1637419_r001631	TERM_1630	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001630	TERM_1630	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1637419	1637418	1637419	+	1	0	0	0	0	0	1		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1637568_r001632	TERM_1631	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001631	TERM_1631	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1637568	1637567	1637568	+	0	0	0	0	0	1	1		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1637682_r001633	TERM_1632	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001632	TERM_1632	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1637682	1637681	1637682	+	1	0	0	0	1	0	2		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1638053_r001634	TERM_1633	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001633	TERM_1633	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1638053	1638052	1638053	+	0	0	0	0	1	1	2		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1638054_r001635	TERM_1634	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001634	TERM_1634	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1638054	1638053	1638054	+	1	0	0	0	0	0	1		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1638112_r001636	TERM_1635	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001635	TERM_1635	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1638112	1638111	1638112	+	0	0	0	0	0	1	1		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1638135_r001637	TERM_1636	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001636	TERM_1636	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1638135	1638134	1638135	+	1	0	0	0	1	0	2		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1638141_r001638	TERM_1637	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001637	TERM_1637	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1638141	1638140	1638141	+	1	0	0	0	1	1	3		c	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1638204_r001639	TERM_1638	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001638	TERM_1638	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1638204	1638203	1638204	+	0	0	0	0	1	1	2		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1638205_r001640	TERM_1639	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001639	TERM_1639	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1638205	1638204	1638205	+	1	0	1	1	1	1	5		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1638206_r001641	TERM_1640	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001640	TERM_1640	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1638206	1638205	1638206	+	1	1	1	1	1	1	6		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1638254_r001642	TERM_1641	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001641	TERM_1641	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1638254	1638253	1638254	+	1	0	0	0	1	0	2		a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
BTED_BATTER_S1_009_GSE139939_MULTI_CONDITION_TERMSEQ_CP023715-1_plus_1638272_r001643	TERM_1642	BATTER_S1_009_VERA2020_TERMSEQ_CP023715_1_F_001642	TERM_1642	BATTER_S1_009	Zymomonas mobilis subsp. mobilis ZM4	GSE139939_MULTI_CONDITION_TERMSEQ	Term-seq + TSS-seq processing-site exclusion	author_called_termseq_tts_processing_filtered	ZM4	CP023715.1	1638272	1638271	1638272	+	0	1	0	1	0	1	3	PreTerm_1398	a1	32694125	10.1128/mSystems.00250-20	Data Set S3: TTS_list	candidate 3-prime ends with adjacent downstream 5-prime-monophosphoryl sites and tRNA-overlapping sites removed	author legend states 1-based; BED start=position-1
